	ID	Source	Image	Title	Description	Price	Special Price	Venue	Address	Phone	Category	Length	Type	Time Available	Weekly	Tags	Author Initials		Bundles	Tags	Type	#NAME?
	238	http://veritaswinedallas.com/	http://veritaswinedallas.com/wp-content/uploads/2015/01/12-Veritas-Wine-Bar-Dallas.jpg	Casual Meets Sophisticated 	Veritas Wine Room features an ever-changing selection of approximately 400 wines from around the world.	$15.00		Vertas Wine Room	2323 N Henderson Ave, Ste 103,  Dallas, TX  75206	214.841.9463	Bars			3:00pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Wine, Beer, Cocktails, Go Out	HJD					103
	239	http://www.timestencellars.com/	https://assets3.thrillist.com/v1/image/1520816/size/tmg-venue_carousel_mobile.jpg	Like Drinking Wine at Home	It offers three different flights that rotate along with bottles and glasses, but best of all, it's also a winery that sells its own vino. 	$15.00		Times Ten Cellars	6324 Prospect Ave,  Dallas, TX  75214	214.824.9463	Bars			5:00pm - 11:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Cocktails, Comfort, Go Out	HJD					139
	240	http://www.stmartinswinebistro.com/	https://cdn1.vox-cdn.com/uploads/chorus_asset/file/3345832/StMartins-6620.0.jpg	The Most Romantic Restaurant in Dallas	The wine list is extensive -- it's even got some sub-$10 glasses on the list, which is nice surprise for a place of this caliber.	$20.00		St. Martin's Wine Bistro	3020 Greenville Ave,  Dallas, TX  75082	214.826.0940	Bars			4:00pm - 1:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Wine, Beer, Cocktails, Go Out	HJD					129
	241	http://billybobstexas.com/	https://assets3.thrillist.com/v1/image/1640966/size/tmg-article_default_mobile_2x.jpg	The Worlds Largest Honky Tonk	It’s probably the most famous country venue in north Texas, if not all of Texas.	$10.00		Billy Bob's Texas	2520 Rodeo Plaza Fort Worth, TX 76164-8208	817-624-7117	Bars			3:00pm - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Western, Cocktails, Go Out	HJD					80
	242	http://www.windmill-lounge.com/	https://assets3.thrillist.com/v1/image/1175071/size/tmg-venue_carousel_mobile.jpg	Your New Dive Bar	A welcome, divey atmosphere, a jukebox, and some well-crafted and well-priced cocktails will make your evenings very enjoyable indeed.	$10.00		Windmill Lounge	5320 Maple Ave,  Dallas, TX  75235	214.443.7818	Bars			4:00pm - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Dive Bar, Cocktails, Go Out	HJD					134
	243	http://leeharveys.com/pages/about.html	http://gallivant.com/p/2013/08/lee-harveys-2.jpg	Sit by a Warm Fire with a Cold Beer	There's just something relaxing about sitting around a fire pit with a cold beer(especially with live music) and that's Lee Harvey's finest asset.	$10.00		Lee Harvey's	1807 Gould St,  Dallas, TX  75215	214.428.1555	Bars			1:00pm - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Comfort, Cocktails, Go Out	HJD					146
	244	http://www.thegoatdallas.com/	http://directory.dmagazine.com/media/directory/bars-and-clubs/D%20Magazine%20Nightlife%20-%20The%20Goat%20Ranch%20-%20031316%20-%20Bret%20Redman-017.jpg	Karaoke Bar for Everyone	Part blues bar and part karaoke bar, you can spend your whole day and night soaking up cheap, strong pours and rockin' live bands.	$10.00		The Goat	7248 Gaston Ave,  Dallas, TX  75214	214.327.8119	Bars			7:00am - 2:00am	Mon, Tue, Wed, Thu, Fri, Sat	Bar, Karaoke, Cocktails, Go Out	HJD					130
	245	http://armouryde.com/	https://assets3.thrillist.com/v1/image/1807473/size/tmg-venue_carousel_mobile.jpg	A Modern Speakeasy	This modern, urban space features great beers, more inventive cocktails, and an excellently crafted eclectic menu.	$10.00		Armoury D.E.	2714 Elm St,  Dallas, TX  75226	972.803.5151	Bars			4:00pm - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Cocktails, Go Out	HJD					114
	246	http://www.thewoolworthdallas.com/	https://static.urbandaddy.com/uploads/assets/image/articles/standard/cedd5c6a4f10193c886911ea22fbf8ba165e0f0e.jpg	Downtown Cocktail Bar	You can enjoy on the spacious outdoor patio with a ice cold pitcher of Pomegranate Mimosas.	$10.00		The Woolworth	1520 Elm St #201,  Dallas, TX  75201	214.814.0588	Bars			11:00am - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Fancy, Cocktails, Go Out	HJD					91
	247	http://www.happiesthourdallas.com/menu/	https://static1.squarespace.com/static/54e7dc15e4b021b682bdf434/t/5730b4d4c6fc08291279d275/1462809820750/Happiest+Hour+Outdoor+Patio+by+AriPhotography+(8).jpg?format=2500w	Skyline Views, with an Extensive Cocktail Menu	The outdoor bar and lounge has killer skyline views, an extensive bevy of fruity craft cocktails and spacious digs, the largest patio in all of Dallas	$10.00		Happiest Hour	2616 Olive Street,  Dallas, TX  75201	(972) 528-0067	Bars			11:30pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Patio, Views, Cocktails, Go Out	HJD					150
	248	http://www.quarterbardallas.com/	https://assets3.thrillist.com/v1/image/50512/size/tmg-venue_carousel_mobile.jpg	Killer Dive Bar	A dive bar with an outdoor patio and killer happy hour specials, all from the food geniuses at Bread Winners Bakery & Bistro	$10.00		The Quarter Bar	3301 McKinney Ave,  Dallas, TX  75204	214.754.4940	Bars			11:00am - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Dive Bar, Cocktails, Go Out	HJD					124
	249	http://www.hgsplyco.com/	http://cdn-image.travelandleisure.com/sites/default/files/styles/tnl_redesign_article_landing_page/public/1449165629/hg-sply-co-dallas-da1215.jpg?itok=94UiBBRw	New Era Hotspot	With its carefully crafted food and drink, not to mention its extensive rooftop bar area and sweeping skyline views of Downtown.	$10.00		HG Sply Co.	2008 Greenville Ave,  Dallas, TX  75206	469.334.0895	Bars			11:00am - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Cocktails, Go Out, Patio, Views	HJD					128
	250	http://dallasgreenroom.com/	http://www.dallasgreenroom.com/wp-content/uploads/2016/04/LK2A7128_1200x800.jpg	Old Style Saloon	Our Patrons enjoy an amazing view of the Dallas skyline from the Rooftop Patio,and some of the Best Damn Bar Food in Deep Ellum!	$10.00		The Green Room	2715 Elm St,  Dallas, TX  75226	214.744.7666	Bars			4:00pm - 2:00am	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, Music, Cocktails, Saloon, Go Out	HJD					128
	251	http://www.belmontdallas.com/eat-drink/	https://assets3.thrillist.com/v1/image/758780/size/tmg-venue_carousel_mobile.jpg	Enjoy the Sunset and a few Drinks	Sip an icy martini in the BarBelmont lobby lounge, or sit on the terrace and watch the sunset reflected in the Dallas skyline.	$15.00		Bar Belmont	901 Ft Worth Ave,  Dallas, TX  75208	214.393.2300	Bars			3:00pm - 12:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Bar, View, Patio, Cocktails, Go Out	HJD					126
	252	http://www.jfk.org/	https://media-cdn.tripadvisor.com/media/photo-s/00/15/41/e1/the-book-depository-from.jpg	Learn All about JFK	This is a very thoughtfully put together museum. 	$15.00		The Sixth Flor Museum	411 Elm St, Dallas, TX 75202	214-747-6660	Museums			10:00am - 6:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, History, Quiet, Family, 	HJD					49
	253	http://www.perotmuseum.org/	https://media-cdn.tripadvisor.com/media/photo-s/03/38/c6/e6/perot-museum-of-nature.jpg	Go Back in Time	Stimulate curiosity in the revolutionary Perot Museum of Nature and Science.	$30.00		Perot Museum of Nature and Science	2201 N Field St, Dallas, TX 75201	214-428-5555	Museums			12:00pm - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, History, Quiet, Family, Nature	HJD					76
	254	https://www.dma.org/visit	http://media.nbcdfw.com/images/1200*675/dallas-museum-of-art-2012-722.jpg	Put Some Culture in You Life	The Dallas Museum of Art is a responsible steward of cultural heritage and a trusted advocate for the essential place of art in the lives of all.	$14.00		The Dallas Museum of Art	1717 N Harwood St, Dallas, TX 75201	214-922-1200	Museums			11:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, Art, Family, Quiet	HJD					145
	255	http://www.nashersculpturecenter.org/visit/hours-admissions	https://media-cdn.tripadvisor.com/media/photo-s/08/45/c4/0f/nasher-sculpture-center.jpg	A Museum Oasis 	One of the finest collections of modern and contemporary sculptures in the world.	$10.00		Nasher Sculpture Center	2001 Flora St, Dallas, TX 75201	214-242-5100	Museums			11:00am - 5:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Museum, Art, Family, Quiet	HJD					81
	256	http://www.dallasholocaustmuseum.org/	https://media-cdn.tripadvisor.com/media/photo-s/00/10/51/7f/the-entry-display.jpg	A Tribute to History 	Dedicated to teaching the history of the Holocaust and advancing human rights to combat prejudice, hatred and indifference. 	$10.00		Dallas Holocaust Museum 	211 N Record St, Suite 100, Dallas, TX 75202	214-741-7500	Museums			11:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, History, Quiet, Family	HJD					124
	257	http://www.flightmuseum.com/	http://www.iliveindallas.com/wp-content/uploads/2012/05/frontiers-of-flight-museum-dallas-texas.jpg	Take Flight	This is the perfect place to explore the history and progress of aviation, as mankind continues to pursue going higher, faster and farther.	$10.00		The Frontiers of Flight Museum	6911 Lemmon Ave, Dallas, TX 75209	214-350-1651	Museums			10:00am - 5:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Museum, History, Quiet, Family	HJD					139
	258	http://www.meadowsmuseumdallas.org/	https://media-cdn.tripadvisor.com/media/photo-s/0b/8a/54/bf/meadows-museum-galleries.jpg	Art from Around the World	The Meadows Museum is committed to the advancement of knowledge and understanding of art through the collection and interpretation of works.	$12.00		Meadows Museum 	5900 Bishop Blvd, Dallas, TX 75205	214-768-2516	Museums			10:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, Nature, Family, Quiet	HJD					140
	259	http://crowcollection.org/	http://www.dfwhotspots.com/wp-content/uploads/2014/11/997ccd07-81ea-4911-b176-a2246dccb79b_NORMAL.jpg	A Little Piece of Asia	Through innovative programs, the museum shall work to advance an understanding of the meanings and values embodied in the Asian artistic traditions.	$15.00		Crow Collection of Asian Art	2010 Flora St, Dallas, TX 75201	214-979-6430	Museums			12:00pm- 6:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Museum, Asian, Art, History, Family, Quiet	HJD					148
	260	http://www.biblicalarts.org/	https://media-cdn.tripadvisor.com/media/photo-s/02/3a/e9/af/museum-of-biblical-art.jpg	Biblical Beauty	The Museum of Biblical Art Dallas has greeted over 50,000 visitors annually as a beautiful space where Biblically-themed art is exhibited,	$12.00		Museum of Biblical Art	Biblical Arts Center, Dallas, TX 75225	214-368-4622	Museums			1:00pm - 5:00pm	Wed, Thu, Fri, Sat, Sun	Museum, Art, Family, Quiet	HJD					138
	261	http://www.dallasheritagevillage.org/	https://media-cdn.tripadvisor.com/media/photo-s/01/0a/0e/40/worth-hotel.jpg	The History of Dallas	The mission of Dallas Heritage Village is to collect, preserve, and teach the history of Dallas and North Central Texas.	$9.00		Dallas Heritage Village	1515 S Harwood St, Dallas, TX 75215	214.413.3679	Museums			12:00pm - 4:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Museum, Heritage, History, Family, Quiet	HJD					120
	262	http://www.texasdiscoverygardens.org/	https://media-cdn.tripadvisor.com/media/photo-s/01/e5/d6/0e/texas-ferris-wheel-from.jpg	Find Yourself in the Garden	Texas Discovery Gardens is a 7.5 acre organic botanic garden featuring native and adapted plants.	$8.00		Texas Descovery Garden	3601 Martin Luther King Jr Blvd, Dallas, TX 75210	214-428-7476	Museums			10:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, Nature, Family, Quiet	HJD					97
	263	https://www.dallasfed.org/visit.aspx	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Federal_Reserve_Bank_of_Dallas_1.jpg/220px-Federal_Reserve_Bank_of_Dallas_1.jpg	See the Economy in Action	Our free, walk-in experience allows you to explore interactive exhibits, examine historical currency and learn about the Federal Reserve.	Free		Federal Reserve Bank of Dallas	2200 N Pearl St, Dallas, TX 75201	214-922-5276	Museums			10:00am - 4:00pm	Mon, Tue, Wed, Thu, Fri	Museum, Bank, Money, Family, History	HJD					137
	264	http://samuraicollection.org/mac/index_web_holiday.html	https://media-cdn.tripadvisor.com/media/photo-s/04/8f/1c/09/the-ann-and-gabriel-barbier.jpg	History of the Samurai	The Samurai Collection in Dallas was created in 2012 to house the Japanese armor of Ann and Gabriel Barbier-Mueller.	Free		The Ann and Gabriel Barbier- Museum: The Samurai Collection	2501 N Harwood St, Dallas, TX 75201	214-965-1032	Museums			11:00am - 6:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Museum, Asian, Art, History, Family, Quiet	HJD					116
	265	http://www.aamdallas.org/	https://media-cdn.tripadvisor.com/media/photo-s/06/df/10/2b/african-american-museum.jpg	African American History	This institution is dedicated to the research, identification and preservation of art forms and historical documents of the African American Community	Free		African American Museum 	3536 Grand Ave, Dallas, TX 75210	214-565-9026	Museums			10:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, History, family, Quiet, 	HJD					150
	266	http://www.madimuseum.org/museum.html	https://media-cdn.tripadvisor.com/media/photo-s/04/bd/26/65/madi-museum.jpg	More than Just Colors and Shapes	The art is universally accessible and appealing, and the more it is studied, the more multifaceted and fascinating it actually becomes.	Free		Geometric Madi Museum	3109 Carlisle St, Dallas, TX 75204	214-855-7802	Museums			1:00am - 5:00pm	Tue, Wed, Thu, Fri, Sat, Sun	Museum, Art, Family, Quiet	HJD					135
	267	http://www.valleyhouse.com/	https://pbs.twimg.com/profile_images/1102400662/Sculpture_Garden_Twitter_Profile.jpg	Contempory Art	Valley House Gallery and Sculpture Garden continues its fifty-year tradition of offering the highest quality fine art to collectors and museums.	Free		Valley House	6616 Spring Valley Road Dallas, Texas 75254	972-239-2441	Museums			10:00am - 5:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Museum, Art, Family, Quiet	HJD					144
	268	http://www.galleryatmidtown.com/	http://www.galleryatmidtown.com/uploads/1/5/4/9/15490618/5048667_orig.jpg	Walk Through Timeless Art	We host exhibitions year round and collaborate with numerous institutions, galleries, art collectives and non-profits.	Free		Gallery at Midtown 	13331 Preston Rd, Valley View Center, Dallas, TX 75240	469.374.0491	Museums			12:00pm - 6:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, Art, Family, Quiet	HJD					118
	269	http://www.griffintrading.com/WP/	http://directory.dmagazine.com/media/directory/shops/griffin%20trading%20co.png	Expect the Unexpected 	Griffin Trading is an antique furniture and decorative arts gallery located on the edge of downtown Dallas in the Dallas Design District.	Free		Griffin Trading	159 Howell St, Dallas, TX 75207	214-747-9234	Museums			10:00am - 5:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Museum, History, Antique, Family	HJD					137
	270	http://www.dallashistory.org/	http://www.dallashistory.org/wp-content/uploads/2015/01/FrontatNight-CarolynBrown.jpg	Preserve the History of Dallas	The Dallas Historical Society is a non-profit organization dedicated to the preservation of Dallas and Texas history.	Free		Dallas History Society	3939 Grand Ave, Dallas, TX 75210	214-421-4500	Museums			12:00pm - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Museum, History, Family, Quiet, 	HJD					117
	271	http://www.abiferrin.com/	http://directory.dmagazine.com/media/directory/shops/RevolvingDoor.jpg	Kiss Every Curve	Abi Ferrin has a passion for empowering women and has been doing so through her eponymous clothing line for 14 years.	$300.00		Abi Ferrin	1409 South Lamar St., Ste. 103 Dallas, TX 75215	214-565-0055 	Stores			12:00am - 7:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Stores, Women, Clothing, Stylish 	HJD					117
	272	http://www.cottonisland.com/	http://directory.dmagazine.com/media/directory/shops/CottonIsland.jpg	All of Your Favorite Brands	Cotton Island offers a comprehensive collection for ladies, with fashion and your budget in mind.	$50.00		Cotton Island	1900 Preston Rd., Ste. 258 Plano, TX 75093	972-769-1085	Stores			10:00am - 6:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Stores, Men, Women, Stylish	HJD					97
	273	http://www.culwell.com/	http://directory.dmagazine.com/media/directory/shops/CulwellandSon.jpg	For Fathers and Sons Alike	Our vision is to be The Men’s Store of Dallas, whether you need underwear or a fine custom suit, we’ve covered all the bases.	$1,000.00		Culwell & Son	6319 Hillcrest Ave.  Dallas, TX 75205	214-522-7000	Stores			9:00am - 6:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Stores, Men, Stylish, Fashion, Fancy	HJD					125
	274	http://www.danieltaylorclothier.com/	http://directory.dmagazine.com/media/directory/shops/DanielTaylor.jpg	Classic Men's Outfitter	Offering stylish men's suits, neatly cut trousers and dress and casual shirts. 	$150.00		Daniel Taylor Clothing	3699 McKinney Ave., Ste. 313 Dallas, TX 75204	214-521-0433	Stores			12:00pm - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Stores, Mens, fancy, Stylish, Fashion	HJD					79
	275	http://www.elementsclothing.com/	http://directory.dmagazine.com/media/directory/shops/Elements.jpg	A Personal Touch	Personalized assistance in a warm and relaxed atmosphere is what we are known for and our focus is to provice the best customer service.	$50.00		Elements	4400 Lovers Ln. Dallas, TX 75225	214-987-0837	Stores			10:00am - 6:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Store, Men, Women, Stylish, Fancy, Fashion	HJD					136
	276	http://fortyfiveten.com/	http://directory.dmagazine.com/media/directory/shops/FortyFiveTennew.jpg	Unbashed Love for Fashion 	Consider the boutique the shopping version of Cheers for Dallas’ rich and famous.	$400.00		Forty Five Ten	1615 Main Street Dallas, TX 75201	214-559-4510	Stores			10:00am - 6:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Store, Fashion, Stylish, Men, Women	HJD					81
	277	https://www.goodrecords.com/	http://directory.dmagazine.com/media/directory/shops/GoodRecords.jpg	Music for Everyone	It comes by the smartly edited selection in its racks on its own terms.	$15.00		Good Records	1808 Greenville Ave. Dallas, TX 75206	214-752-4663	Stores			11:00am - 9:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Store, Music, records	HJD					71
	278	http://www.the-gypsy-wagon.com/	http://culturemap.com/thumbnail/800x700/photos/2014/11/06/The-Gypsy-Wagon-in-Dallas_103741.jpg	For the Inner Bohemian Cowgirl	Always whimsical but never kitschy, the shop is flush with kimonos, tribal prints, crocheted fabrics and lace, flowy maxi dresses, and more.	$40.00		The Gypsy Wagon	2928 Henderson Ave. Dallas, TX 75206	214-370-8010	Stores			1:00am - 5:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Store, Urban, Women, Stylish	HJD					140
	279	http://julepboutique.com/	http://directory.dmagazine.com/media/directory/shops/Julep.jpg	Vintage Lifetsyle 	The clothes are stylish, but not obnoxiously trendy, so moms and daughters can shop in harmony.	$50.00		Julep	7161 Bishop Rd. Ste. G3 Plano, TX 75024	877-585-3763	Stores			10:30am - 6:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Store, Vintage, Women, Fashion	HJD					95
	280	http://www.kensmansshop.com/	http://directory.dmagazine.com/media/directory/shops/Kens.jpg	Contemporary Haberdashery	Ken’s takes pride in the quality of the clothing, and our relationship with vendors to give our clients seamless comfort.	$100.00		Ken's Man's Shop	6025 Royal Ln., Ste. 309 Dallas, TX 75230	214-369-5367 	Stores			10:00am - 6:00pm	Mon, Tue, Wed, Thu, Fri, Sat	Store, Mens, Stylish, Fancy, 	HJD					121
